Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,dataset_type
28527,18,Male,2,Education,6149,Excellent,High,Low,1,No,83,High School,Single,2,Mid,Small,9,No,No,No,Good,Medium,Stayed,train
45835,25,Female,17,Finance,9044,Poor,Medium,Average,3,No,37,Master’s Degree,Married,0,Entry,Large,70,No,No,No,Fair,High,Left,train
7894,56,Female,19,Education,3966,Good,High,Average,1,No,1,Associate Degree,Married,1,Senior,Small,44,Yes,Yes,Yes,Poor,Low,Stayed,train
59530,54,Female,16,Healthcare,9154,Excellent,Medium,Below Average,0,No,83,Associate Degree,Single,2,Mid,Small,52,No,No,No,Good,Low,Left,train
70821,52,Female,31,Healthcare,7894,Good,High,High,0,Yes,69,Bachelor’s Degree,Married,3,Mid,Medium,37,Yes,No,Yes,Poor,Medium,Stayed,train
15191,32,Male,6,Media,5682,Good,High,Average,0,No,74,Bachelor’s Degree,Married,3,Mid,Small,57,No,No,No,Fair,Low,Left,train
43107,24,Male,11,Finance,8408,Poor,Medium,Average,0,Yes,6,Associate Degree,Married,1,Entry,Medium,37,No,No,No,Excellent,Low,Left,train
56510,49,Female,41,Education,3911,Excellent,High,Average,4,Yes,87,Associate Degree,Married,1,Mid,Medium,57,No,No,No,Good,Low,Stayed,train
69067,40,Male,4,Technology,7268,Fair,High,High,0,No,97,Bachelor’s Degree,Single,1,Mid,Large,60,No,No,No,Excellent,Low,Left,train
27230,43,Female,12,Healthcare,7845,Excellent,High,Average,2,No,18,Master’s Degree,Single,4,Entry,Large,56,No,No,Yes,Good,High,Stayed,train
72423,32,Male,20,Finance,8914,Poor,High,Low,2,No,52,Master’s Degree,Single,1,Senior,Medium,89,No,No,No,Fair,High,Stayed,train
58063,56,Female,21,Education,5058,Fair,Low,Average,0,No,42,Master’s Degree,Single,5,Mid,Large,62,No,No,Yes,Good,Low,Stayed,train
54626,24,Female,16,Education,3892,Fair,High,Average,0,No,51,Master’s Degree,Married,4,Entry,Medium,83,No,Yes,No,Good,Medium,Stayed,train
56461,42,Female,4,Education,4961,Fair,Low,Average,1,Yes,74,Associate Degree,Married,0,Mid,Medium,40,No,No,No,Good,Medium,Left,train
35151,55,Female,26,Technology,8544,Poor,High,Below Average,0,No,7,Bachelor’s Degree,Single,1,Mid,Large,80,Yes,No,No,Good,Medium,Left,train
52626,47,Male,8,Media,5964,Good,Very High,Below Average,2,Yes,22,Associate Degree,Married,0,Mid,Small,13,Yes,No,Yes,Good,High,Stayed,train
52630,48,Male,40,Technology,8525,Good,Medium,Average,1,No,56,Bachelor’s Degree,Married,0,Entry,Medium,118,No,No,No,Fair,High,Stayed,train
74490,21,Female,7,Media,6042,Good,Medium,Low,0,Yes,29,Bachelor’s Degree,Married,1,Mid,Medium,30,No,No,Yes,Good,Low,Left,train
15983,46,Male,29,Technology,10342,Fair,High,Average,2,No,25,High School,Divorced,2,Senior,Medium,107,No,No,No,Good,High,Stayed,train
64972,45,Male,37,Healthcare,6591,Fair,High,Average,0,No,93,Bachelor’s Degree,Married,2,Mid,Medium,48,No,No,No,Fair,Low,Stayed,train
17547,51,Female,4,Media,6226,Good,Very High,Below Average,2,No,17,Bachelor’s Degree,Single,0,Mid,Medium,43,No,No,No,Good,High,Left,train
48145,29,Female,16,Healthcare,8417,Fair,Low,Below Average,0,No,67,Bachelor’s Degree,Married,5,Mid,Small,37,No,No,No,Poor,Low,Stayed,train
49101,51,Female,29,Media,5718,Excellent,High,Average,0,Yes,42,PhD,Married,1,Mid,Medium,47,Yes,No,No,Good,Low,Stayed,train
33768,34,Female,8,Education,2978,Fair,Very High,High,0,No,27,Master’s Degree,Divorced,0,Entry,Medium,15,Yes,No,No,Good,Low,Left,train
66588,35,Male,2,Healthcare,7146,Good,High,Average,0,Yes,24,Master’s Degree,Married,0,Mid,Medium,31,No,No,No,Good,Medium,Stayed,train
37061,32,Male,8,Technology,10033,Fair,Low,Average,1,No,24,Bachelor’s Degree,Married,4,Mid,Large,43,No,No,No,Good,Low,Stayed,train
57658,26,Male,4,Education,4605,Fair,Very High,Average,1,No,63,High School,Married,1,Mid,Small,6,Yes,No,No,Good,High,Left,train
35433,22,Male,8,Media,5789,Fair,High,Low,0,No,21,Master’s Degree,Single,1,Mid,Large,47,No,No,No,Good,Low,Left,train
38333,26,Male,16,Education,6803,Poor,High,Average,2,No,84,Associate Degree,Married,0,Senior,Large,33,Yes,No,No,Good,High,Stayed,train
3704,54,Female,21,Technology,8911,Excellent,Medium,Average,2,Yes,67,Associate Degree,Married,1,Mid,Medium,60,No,No,No,Good,High,Stayed,train
26895,30,Female,14,Education,5001,Good,High,Average,0,Yes,26,High School,Single,2,Senior,Medium,18,No,No,No,Good,High,Stayed,train
8221,24,Female,3,Education,4802,Good,Low,Below Average,1,Yes,85,Bachelor’s Degree,Married,2,Entry,Small,4,No,No,No,Good,Medium,Left,train
18160,18,Male,3,Media,5673,Excellent,Medium,Average,0,Yes,6,Bachelor’s Degree,Married,2,Senior,Medium,50,No,No,No,Poor,Low,Stayed,train
32135,43,Male,25,Education,3983,Good,High,Average,0,No,74,Bachelor’s Degree,Single,2,Mid,Small,76,No,Yes,No,Fair,Low,Left,train
31607,18,Male,3,Technology,11715,Good,Medium,High,0,Yes,48,High School,Divorced,3,Entry,Small,63,Yes,No,No,Good,High,Stayed,train
17828,19,Male,9,Technology,10874,Good,High,High,1,No,78,Bachelor’s Degree,Single,2,Mid,Small,18,Yes,No,No,Good,High,Left,train
14807,31,Male,17,Media,4996,Poor,Very High,Average,1,No,70,Bachelor’s Degree,Single,0,Mid,Large,71,No,No,No,Good,Medium,Left,train
56076,24,Male,15,Technology,8870,Fair,High,Average,0,Yes,12,Bachelor’s Degree,Married,1,Entry,Small,49,Yes,No,No,Poor,Medium,Left,train
73960,43,Male,33,Healthcare,8806,Good,Very High,Average,0,No,5,Master’s Degree,Single,2,Mid,Medium,48,No,No,No,Poor,High,Left,train
32495,33,Female,12,Finance,8225,Good,Very High,Average,2,Yes,91,Bachelor’s Degree,Divorced,2,Mid,Small,61,No,No,No,Good,High,Left,train
73740,33,Female,24,Finance,6962,Poor,Very High,Below Average,0,Yes,48,Master’s Degree,Divorced,0,Senior,Medium,58,Yes,No,Yes,Poor,Low,Stayed,train
921,51,Male,17,Education,6337,Fair,High,Average,2,Yes,25,Bachelor’s Degree,Married,1,Entry,Small,22,No,No,No,Poor,Low,Left,train
54674,47,Male,31,Technology,5743,Fair,Medium,High,0,Yes,65,High School,Married,3,Mid,Small,62,Yes,Yes,No,Good,High,Stayed,train
55442,18,Male,8,Finance,5502,Good,High,Average,1,Yes,9,Associate Degree,Married,0,Mid,Large,24,No,Yes,No,Excellent,Low,Stayed,train
23731,35,Female,1,Education,4789,Good,Medium,Average,1,No,8,Bachelor’s Degree,Married,2,Entry,Medium,62,Yes,No,No,Poor,Low,Stayed,train
45123,32,Male,12,Technology,8891,Fair,Medium,Below Average,0,No,45,Associate Degree,Divorced,5,Entry,Large,43,No,No,No,Good,Low,Left,train
64093,51,Female,35,Healthcare,8012,Excellent,Very High,Average,1,No,9,High School,Single,4,Mid,Medium,70,Yes,No,No,Fair,Low,Stayed,train
54299,32,Male,3,Media,6278,Good,Very High,Average,0,No,90,Associate Degree,Single,2,Entry,Medium,37,No,No,No,Poor,Medium,Left,train
61639,59,Female,10,Finance,10288,Poor,Medium,Average,2,No,77,Master’s Degree,Single,1,Mid,Small,70,No,No,No,Good,High,Left,train
65548,51,Male,37,Finance,9913,Good,Low,Average,0,No,84,High School,Divorced,1,Entry,Medium,67,No,No,No,Fair,Low,Left,train
2825,38,Female,25,Education,5349,Excellent,High,High,0,No,57,Associate Degree,Single,0,Mid,Large,66,No,No,No,Good,Low,Left,train
51796,51,Female,27,Media,5843,Good,High,High,2,No,6,High School,Divorced,0,Entry,Large,86,Yes,No,No,Excellent,Medium,Stayed,train
69130,46,Male,31,Media,6244,Fair,Medium,High,1,No,5,Bachelor’s Degree,Single,2,Entry,Large,58,No,No,No,Good,High,Stayed,train
14548,21,Male,13,Media,5400,Good,Medium,Average,3,Yes,99,Bachelor’s Degree,Married,4,Senior,Large,25,Yes,Yes,No,Fair,Medium,Stayed,train
56191,35,Male,5,Education,4508,Fair,Very High,Average,0,No,22,Bachelor’s Degree,Single,4,Mid,Medium,70,No,No,No,Good,High,Left,train
31526,25,Male,11,Media,6106,Fair,High,Average,0,Yes,5,Bachelor’s Degree,Divorced,1,Senior,Medium,36,No,No,No,Good,High,Stayed,train
924,52,Female,16,Technology,5421,Excellent,High,Average,0,No,25,Master’s Degree,Single,0,Mid,Medium,30,No,No,No,Good,High,Stayed,train
5236,47,Female,16,Technology,9762,Fair,Very High,Low,0,Yes,62,Bachelor’s Degree,Single,5,Mid,Large,25,No,No,No,Good,Low,Left,train
18559,27,Female,5,Technology,11140,Good,Very High,High,3,Yes,83,High School,Married,1,Entry,Medium,26,No,No,Yes,Good,Low,Stayed,train
25314,44,Female,18,Finance,6291,Good,High,Average,0,No,13,High School,Married,2,Mid,Small,88,No,No,No,Good,Low,Stayed,train
65044,37,Female,26,Education,5065,Fair,Low,Low,0,No,34,Bachelor’s Degree,Married,2,Mid,Large,65,No,No,No,Fair,Low,Left,train
56829,49,Male,18,Technology,9934,Excellent,Medium,High,0,Yes,88,High School,Married,1,Mid,Medium,91,No,No,No,Good,Low,Stayed,train
28054,47,Female,21,Education,3488,Poor,Medium,Average,1,Yes,53,Bachelor’s Degree,Divorced,1,Mid,Small,100,No,No,No,Poor,Medium,Left,train
327,48,Male,37,Healthcare,9049,Good,High,Average,2,Yes,42,Master’s Degree,Divorced,0,Entry,Large,83,No,No,No,Fair,Low,Left,train
29450,21,Male,11,Education,4854,Good,Low,Average,2,Yes,70,Master’s Degree,Divorced,1,Mid,Medium,73,No,No,Yes,Good,Low,Stayed,train
24569,20,Male,6,Technology,9435,Excellent,Very High,Below Average,1,No,97,Associate Degree,Single,1,Entry,Medium,64,No,No,No,Poor,Medium,Left,train
19483,47,Female,36,Education,4981,Fair,Very High,Average,0,Yes,97,High School,Single,1,Mid,Small,98,No,No,Yes,Good,Low,Left,train
36889,40,Female,20,Technology,8480,Good,High,Average,3,No,75,Associate Degree,Married,1,Senior,Small,46,Yes,No,No,Good,High,Stayed,train
8202,54,Female,23,Media,5799,Excellent,Very High,Average,0,No,71,Bachelor’s Degree,Single,3,Mid,Medium,57,No,No,No,Good,High,Stayed,train
53017,55,Female,28,Media,5124,Good,High,High,1,No,10,Bachelor’s Degree,Single,3,Entry,Medium,83,No,No,No,Poor,Low,Stayed,train
69463,58,Female,22,Technology,9692,Fair,High,High,1,Yes,60,Associate Degree,Married,0,Entry,Large,63,No,No,Yes,Good,Medium,Stayed,train
63458,38,Male,25,Education,4946,Good,High,Low,1,No,67,Associate Degree,Divorced,1,Mid,Medium,33,No,No,No,Fair,Medium,Stayed,train
26696,23,Male,10,Technology,9310,Poor,Very High,Average,1,Yes,37,Master’s Degree,Single,3,Mid,Medium,73,No,No,No,Poor,Medium,Left,train
55377,55,Male,4,Education,4336,Good,Very High,Average,1,No,77,High School,Single,0,Mid,Medium,24,No,No,No,Fair,Medium,Left,train
66740,54,Male,6,Finance,7733,Excellent,High,Average,2,No,67,Associate Degree,Single,1,Entry,Large,74,No,No,No,Good,High,Left,train
53871,37,Male,18,Technology,8438,Good,Very High,Below Average,0,No,21,Master’s Degree,Married,4,Mid,Large,55,No,No,No,Good,Medium,Stayed,train
38667,31,Male,11,Media,6821,Good,Medium,High,2,Yes,80,Bachelor’s Degree,Married,6,Entry,Medium,17,No,No,No,Excellent,Medium,Stayed,train
56804,40,Male,30,Education,4420,Good,Medium,Average,2,No,8,Master’s Degree,Married,3,Entry,Medium,68,No,No,No,Good,Low,Stayed,train
35993,20,Male,2,Finance,10007,Fair,Very High,Average,1,No,24,High School,Single,0,Mid,Small,63,Yes,No,No,Excellent,Low,Stayed,train
1912,55,Male,34,Healthcare,7991,Fair,High,Average,1,No,67,Bachelor’s Degree,Married,0,Senior,Medium,103,No,No,No,Good,High,Stayed,train
30635,45,Female,6,Education,4184,Fair,High,Average,1,Yes,87,Associate Degree,Divorced,1,Mid,Medium,83,No,No,Yes,Good,High,Left,train
44069,30,Female,16,Media,5056,Excellent,Medium,Below Average,0,No,11,Associate Degree,Married,2,Mid,Medium,26,No,No,No,Fair,High,Stayed,train
37389,18,Female,4,Media,6285,Fair,High,Average,0,No,16,High School,Single,1,Senior,Medium,55,No,No,No,Good,Low,Left,train
20942,49,Female,20,Finance,7066,Good,High,Average,0,Yes,20,Master’s Degree,Single,0,Senior,Medium,72,Yes,No,No,Good,Medium,Stayed,train
47963,26,Male,8,Healthcare,7916,Fair,Medium,Below Average,0,No,29,Associate Degree,Single,1,Mid,Large,39,No,No,No,Good,Medium,Left,train
30080,36,Male,23,Media,6068,Good,High,High,0,No,72,Master’s Degree,Married,2,Entry,Medium,64,No,No,No,Good,Low,Left,train
12060,55,Male,17,Education,3765,Fair,Low,High,0,Yes,44,Associate Degree,Single,0,Mid,Small,85,Yes,No,No,Good,Very High,Stayed,train
35823,33,Female,14,Healthcare,7377,Good,High,Average,0,Yes,59,PhD,Married,0,Entry,Medium,48,No,No,No,Good,Low,Stayed,train
1424,52,Male,12,Education,4913,Poor,High,Average,0,No,93,High School,Married,4,Entry,Medium,21,No,No,Yes,Fair,Low,Stayed,train
7746,19,Male,7,Technology,9812,Poor,High,Average,1,No,36,Associate Degree,Married,3,Entry,Medium,69,No,No,No,Poor,Low,Left,train
16727,18,Male,5,Technology,7187,Fair,High,Average,1,No,48,Bachelor’s Degree,Married,1,Mid,Large,51,No,No,No,Good,Medium,Left,train
3203,45,Male,34,Healthcare,7551,Poor,High,Low,4,Yes,39,Associate Degree,Divorced,2,Mid,Medium,54,No,No,No,Good,Medium,Stayed,train
35321,34,Male,23,Education,4034,Good,High,Below Average,0,No,87,Master’s Degree,Married,0,Mid,Large,65,Yes,No,No,Good,Very High,Stayed,train
65392,51,Female,33,Media,6223,Poor,Low,Average,0,No,43,Bachelor’s Degree,Married,0,Mid,Medium,102,No,No,No,Fair,Low,Left,train
6889,53,Female,36,Technology,9659,Good,Medium,Average,3,Yes,68,Master’s Degree,Married,1,Entry,Large,110,No,No,No,Fair,Medium,Stayed,train
60769,57,Female,12,Media,6330,Fair,High,Average,2,Yes,46,Master’s Degree,Divorced,4,Mid,Small,33,Yes,No,Yes,Poor,Low,Stayed,train
66400,41,Male,28,Education,4011,Fair,High,Average,0,No,39,Bachelor’s Degree,Single,0,Mid,Small,36,No,No,No,Good,High,Left,train
13517,56,Male,26,Education,6074,Fair,Very High,Average,2,No,26,Master’s Degree,Married,1,Entry,Medium,75,Yes,Yes,Yes,Good,Medium,Stayed,train
3814,45,Male,17,Technology,9671,Good,High,Average,2,Yes,46,Bachelor’s Degree,Married,0,Entry,Large,40,No,No,No,Fair,High,Stayed,train
48440,51,Female,26,Healthcare,9832,Fair,High,Average,0,Yes,61,High School,Single,5,Mid,Medium,103,No,No,No,Good,Low,Stayed,train
73902,22,Female,5,Technology,8937,Good,High,Average,0,Yes,29,Associate Degree,Divorced,1,Senior,Medium,26,No,No,No,Good,Medium,Stayed,train
40631,23,Male,10,Healthcare,8597,Good,High,Average,2,Yes,97,Associate Degree,Married,0,Senior,Medium,61,No,No,No,Poor,High,Stayed,train
34067,37,Female,29,Healthcare,8973,Fair,Low,Average,2,Yes,93,Master’s Degree,Single,3,Mid,Small,85,No,No,No,Good,Low,Left,train
4311,28,Female,3,Media,5674,Good,High,Below Average,0,No,90,Bachelor’s Degree,Married,5,Entry,Medium,28,No,No,No,Poor,Low,Stayed,train
60682,36,Male,23,Media,6530,Good,Very High,Below Average,0,No,74,Bachelor’s Degree,Married,1,Mid,Small,81,No,No,No,Good,High,Left,train
8776,53,Male,7,Healthcare,8225,Good,Very High,Average,2,Yes,9,Bachelor’s Degree,Married,3,Senior,Small,85,No,No,No,Excellent,High,Stayed,train
11376,39,Male,14,Technology,9556,Fair,Medium,Average,0,Yes,89,Master’s Degree,Single,4,Senior,Medium,17,No,No,Yes,Fair,Medium,Stayed,train
18146,36,Male,21,Media,5298,Excellent,Very High,Average,0,Yes,62,Associate Degree,Married,6,Entry,Medium,61,No,No,No,Fair,Medium,Stayed,train
17938,23,Male,4,Finance,5982,Fair,Very High,Average,1,Yes,76,Associate Degree,Divorced,2,Mid,Medium,69,No,No,No,Poor,Low,Left,train
34092,43,Male,30,Education,4751,Fair,High,Average,1,No,62,Associate Degree,Divorced,1,Mid,Small,68,Yes,No,Yes,Good,High,Stayed,train
20908,35,Female,16,Healthcare,7430,Poor,High,Average,1,Yes,24,Associate Degree,Married,4,Senior,Large,84,Yes,No,No,Good,Low,Stayed,train
27439,39,Male,9,Healthcare,7675,Excellent,High,Average,0,No,87,Associate Degree,Single,1,Entry,Small,13,No,No,No,Good,Low,Left,train
26530,57,Male,30,Finance,5556,Fair,High,Average,0,No,37,Bachelor’s Degree,Single,1,Entry,Small,56,No,Yes,No,Excellent,Low,Left,train
6973,59,Male,20,Finance,10682,Good,High,High,0,No,58,Bachelor’s Degree,Married,3,Mid,Small,49,No,No,No,Fair,Low,Left,train
45334,47,Female,15,Education,3082,Fair,Medium,Average,0,Yes,62,Master’s Degree,Married,0,Mid,Large,77,No,No,Yes,Good,Low,Left,train
47027,26,Male,1,Healthcare,7500,Good,High,Average,2,No,4,Bachelor’s Degree,Divorced,1,Mid,Small,60,No,No,No,Good,Low,Left,train
35882,47,Male,36,Technology,11961,Poor,Low,Average,0,Yes,9,Bachelor’s Degree,Single,2,Entry,Large,77,No,No,Yes,Good,Medium,Left,train
40260,45,Male,27,Technology,10384,Fair,High,Average,0,No,72,Associate Degree,Single,2,Mid,Medium,50,No,No,Yes,Good,High,Stayed,train
53040,58,Female,14,Technology,10495,Poor,Very High,Average,1,No,5,High School,Single,2,Mid,Small,87,No,No,No,Fair,High,Left,train
45927,39,Male,16,Media,6116,Good,High,High,1,No,19,Master’s Degree,Divorced,3,Mid,Large,49,No,No,No,Good,High,Stayed,train
50442,58,Female,45,Technology,7756,Poor,Very High,Average,1,Yes,43,High School,Single,2,Entry,Medium,55,No,Yes,No,Good,Medium,Left,train
60867,53,Male,39,Technology,9483,Good,High,High,0,Yes,31,Bachelor’s Degree,Married,0,Entry,Small,111,No,No,No,Fair,High,Stayed,train
45020,30,Female,6,Media,5647,Good,Very High,Average,1,Yes,32,Master’s Degree,Single,1,Entry,Medium,43,No,No,No,Poor,Medium,Left,train
57887,31,Male,12,Education,5134,Fair,High,Average,0,Yes,75,Bachelor’s Degree,Single,5,Entry,Small,87,No,No,No,Poor,Medium,Left,train
11901,38,Female,4,Media,5074,Poor,High,High,1,No,12,Bachelor’s Degree,Married,0,Mid,Small,35,No,No,No,Good,Very High,Stayed,train
60382,35,Female,27,Technology,11000,Fair,Low,High,0,No,57,Associate Degree,Divorced,2,Entry,Medium,58,No,No,No,Poor,Low,Left,train
58981,48,Male,36,Media,5663,Excellent,High,Average,1,Yes,5,Bachelor’s Degree,Single,1,Entry,Medium,103,No,No,Yes,Poor,Low,Left,train
5230,59,Female,28,Healthcare,6752,Good,High,High,1,No,20,Bachelor’s Degree,Married,5,Entry,Large,97,No,No,Yes,Good,Medium,Stayed,train
49971,36,Female,2,Education,4135,Good,Medium,Below Average,0,No,31,Associate Degree,Single,1,Entry,Medium,42,Yes,No,Yes,Good,Low,Left,train
4331,54,Male,11,Education,4543,Fair,High,Average,0,Yes,26,Associate Degree,Married,3,Mid,Small,47,No,No,Yes,Good,Low,Stayed,train
12084,45,Male,34,Finance,11010,Fair,Very High,High,0,Yes,68,Master’s Degree,Divorced,1,Entry,Large,66,No,Yes,No,Good,High,Left,train
61775,18,Female,4,Media,6332,Good,High,Average,0,No,79,Bachelor’s Degree,Divorced,1,Entry,Large,49,No,No,No,Good,Medium,Stayed,train
71930,23,Male,6,Finance,9058,Good,High,Average,0,No,49,Master’s Degree,Married,3,Mid,Large,28,No,No,No,Good,High,Stayed,train
8070,24,Female,16,Healthcare,8506,Poor,Medium,Average,1,Yes,64,Associate Degree,Single,3,Senior,Small,58,Yes,No,Yes,Good,Medium,Left,train
27992,54,Female,2,Education,4020,Poor,Medium,High,0,Yes,12,Associate Degree,Single,2,Entry,Small,77,No,No,No,Good,Medium,Left,train
32856,45,Male,21,Education,4835,Poor,High,Low,3,Yes,47,High School,Single,2,Entry,Large,33,No,No,No,Fair,High,Left,train
15986,58,Female,28,Healthcare,7475,Excellent,Low,Average,0,No,71,Bachelor’s Degree,Married,2,Entry,Small,80,Yes,No,No,Good,Low,Left,train
60171,51,Male,1,Media,5406,Poor,High,High,0,Yes,33,Master’s Degree,Divorced,4,Senior,Small,48,No,No,Yes,Poor,Low,Left,train
58133,26,Male,11,Technology,7416,Fair,Very High,Below Average,0,No,46,Master’s Degree,Single,3,Mid,Medium,23,No,No,No,Good,Medium,Left,train
63464,32,Male,10,Healthcare,7961,Excellent,High,Average,1,No,96,High School,Married,3,Senior,Medium,18,No,No,No,Good,Low,Stayed,train
39360,30,Female,4,Media,6034,Fair,High,Average,0,No,45,Master’s Degree,Married,3,Entry,Small,80,No,Yes,No,Good,Low,Left,train
24030,46,Female,26,Technology,8194,Fair,Very High,Average,0,No,10,Associate Degree,Married,0,Entry,Large,35,No,No,No,Poor,Medium,Left,train
29635,37,Male,25,Technology,8518,Excellent,High,Average,2,Yes,88,High School,Divorced,2,Senior,Small,95,No,No,No,Good,Low,Stayed,train
610,48,Male,7,Healthcare,7943,Good,High,Average,0,No,12,Master’s Degree,Married,1,Senior,Small,25,No,No,No,Fair,Medium,Stayed,train
36719,57,Female,12,Media,5706,Fair,High,Below Average,0,No,74,Master’s Degree,Divorced,1,Mid,Medium,72,No,No,No,Fair,High,Left,train
15332,24,Female,7,Healthcare,9667,Good,High,Average,0,Yes,88,Associate Degree,Single,2,Mid,Medium,38,No,No,No,Good,Low,Left,train
38904,43,Female,2,Technology,9665,Poor,Medium,Average,1,No,64,High School,Single,3,Entry,Large,78,No,No,No,Good,High,Left,train
290,47,Male,28,Media,6380,Good,High,Average,0,No,21,Master’s Degree,Divorced,3,Entry,Medium,39,No,No,No,Poor,Low,Left,train
36868,55,Male,15,Education,5373,Poor,Very High,Average,1,No,16,Bachelor’s Degree,Single,2,Mid,Small,61,No,No,No,Fair,Very High,Left,train
34126,40,Male,22,Technology,9493,Good,High,Average,3,No,9,Bachelor’s Degree,Married,1,Senior,Medium,50,No,No,No,Good,High,Stayed,train
64595,23,Female,2,Technology,8590,Good,Medium,Average,0,No,84,Master’s Degree,Single,4,Mid,Medium,16,No,No,No,Fair,Low,Left,train
40947,44,Female,2,Technology,8913,Good,Very High,Low,1,No,76,High School,Married,3,Senior,Medium,39,No,No,No,Fair,High,Left,train
53507,20,Male,4,Finance,6556,Excellent,Medium,Average,0,No,96,Associate Degree,Married,0,Entry,Large,55,Yes,No,No,Good,Low,Left,train
